STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,GEO_ID,NAME,B19013_001E,B19013_001M,Field5
6,85,503330,3,60855033303,1500000US060855033303,Block Group 3,G5030,S,491919,0,37.314603,-121.769069,0.034047764,5.0002E-05,1500000US060855033303,Block Group 3; Census Tract 5033.30; Santa Clara County; California,"250,000+",***,
6,85,503602,3,60855036023,1500000US060855036023,Block Group 3,G5030,S,565947,0,37.340999,-121.848829,0.032665926,5.75461E-05,1500000US060855036023,Block Group 3; Census Tract 5036.02; Santa Clara County; California,89408,22433,
6,85,503401,3,60855034013,1500000US060855034013,Block Group 3,G5030,S,338781,0,37.330041,-121.837361,0.028806281,3.44431E-05,1500000US060855034013,Block Group 3; Census Tract 5034.01; Santa Clara County; California,85417,30684,
6,85,511911,1,60855119111,1500000US060855119111,Block Group 1,G5030,S,1705749,126747,37.234551,-121.861725,0.08039235,0.000186078,1500000US060855119111,Block Group 1; Census Tract 5119.11; Santa Clara County; California,111094,36238,
6,85,503117,1,60855031171,1500000US060855031171,Block Group 1,G5030,S,213363,0,37.327448,-121.853195,0.023657242,2.16913E-05,1500000US060855031171,Block Group 1; Census Tract 5031.17; Santa Clara County; California,91146,46972,
6,85,511707,1,60855117071,1500000US060855117071,Block Group 1,G5030,S,16152866,0,37.328775,-122.109226,0.257254602,0.001642199,1500000US060855117071,Block Group 1; Census Tract 5117.07; Santa Clara County; California,185227,56530,
6,85,503504,3,60855035043,1500000US060855035043,Block Group 3,G5030,S,165571,0,37.334373,-121.834190,0.019985223,1.6834E-05,1500000US060855035043,Block Group 3; Census Tract 5035.04; Santa Clara County; California,-,**,
6,85,503332,1,60855033321,1500000US060855033321,Block Group 1,G5030,S,1210221,0,37.288071,-121.754239,0.059382444,0.000122972,1500000US060855033321,Block Group 1; Census Tract 5033.32; Santa Clara County; California,67394,37462,
6,85,503713,1,60855037131,1500000US060855037131,Block Group 1,G5030,S,249203,0,37.366659,-121.842584,0.020741684,2.5348E-05,1500000US060855037131,Block Group 1; Census Tract 5037.13; Santa Clara County; California,65439,11568,
6,85,504307,2,60855043072,1500000US060855043072,Block Group 2,G5030,S,1081099,0,37.388577,-121.852584,0.055847463,0.000109997,1500000US060855043072,Block Group 2; Census Tract 5043.07; Santa Clara County; California,146346,28692,
6,85,504322,3,60855043223,1500000US060855043223,Block Group 3,G5030,S,251720,0,37.385327,-121.894207,0.019931137,2.56103E-05,1500000US060855043223,Block Group 3; Census Tract 5043.22; Santa Clara County; California,156061,56553,
6,85,504506,2,60855045062,1500000US060855045062,Block Group 2,G5030,S,252991,0,37.455187,-121.918841,0.021556616,2.57631E-05,1500000US060855045062,Block Group 2; Census Tract 5045.06; Santa Clara County; California,143542,56041,
6,85,505006,2,60855050062,1500000US060855050062,Block Group 2,G5030,S,582733,0,37.401465,-121.932988,0.032756647,5.93003E-05,1500000US060855050062,Block Group 2; Census Tract 5050.06; Santa Clara County; California,214167,51670,
6,85,508508,3,60855085083,1500000US060855085083,Block Group 3,G5030,S,280229,0,37.355715,-122.002912,0.02300778,2.84999E-05,1500000US060855085083,Block Group 3; Census Tract 5085.08; Santa Clara County; California,103879,16011,
6,85,511609,1,60855116091,1500000US060855116091,Block Group 1,G5030,S,1537877,0,37.438546,-122.174413,0.097941079,0.000156574,1500000US060855116091,Block Group 1; Census Tract 5116.09; Santa Clara County; California,144575,23367,
6,85,512308,2,60855123082,1500000US060855123082,Block Group 2,G5030,S,3758266,0,37.143638,-121.630867,0.087932623,0.000381165,1500000US060855123082,Block Group 2; Census Tract 5123.08; Santa Clara County; California,190455,87753,
6,85,511911,3,60855119113,1500000US060855119113,Block Group 3,G5030,S,9664062,0,37.221698,-121.825880,0.241829569,0.00098113,1500000US060855119113,Block Group 3; Census Tract 5119.11; Santa Clara County; California,"250,000+",***,
6,85,512045,1,60855120451,1500000US060855120451,Block Group 1,G5030,S,649325,0,37.246199,-121.835319,0.033523432,6.59428E-05,1500000US060855120451,Block Group 1; Census Tract 5120.45; Santa Clara County; California,193281,29423,
6,85,512510,1,60855125101,1500000US060855125101,Block Group 1,G5030,S,20409192,0,36.974167,-121.585498,0.245811859,0.002065374,1500000US060855125101,Block Group 1; Census Tract 5125.10; Santa Clara County; California,129018,33657,
6,85,500300,1,60855003001,1500000US060855003001,Block Group 1,G5030,S,2539131,0,37.341016,-121.908008,0.086992326,0.000258184,1500000US060855003001,Block Group 1; Census Tract 5003; Santa Clara County; California,175613,36648,
6,85,503118,1,60855031181,1500000US060855031181,Block Group 1,G5030,S,243040,0,37.321333,-121.845670,0.020946191,2.47064E-05,1500000US060855031181,Block Group 1; Census Tract 5031.18; Santa Clara County; California,128393,127230,
6,85,503113,1,60855031131,1500000US060855031131,Block Group 1,G5030,S,431508,0,37.314544,-121.882877,0.026687266,4.38613E-05,1500000US060855031131,Block Group 1; Census Tract 5031.13; Santa Clara County; California,96236,19734,
6,85,513000,1,60855130001,1500000US060855130001,Block Group 1,G5030,S,691764,0,37.427387,-122.168529,0.04224877,7.04195E-05,1500000US060855130001,Block Group 1; Census Tract 5130; Santa Clara County; California,-,**,
6,85,505500,3,60855055003,1500000US060855055003,Block Group 3,G5030,S,549703,0,37.349285,-121.963989,0.030711589,5.5901E-05,1500000US060855055003,Block Group 3; Census Tract 5055; Santa Clara County; California,131944,79499,
6,85,511301,1,60855113011,1500000US060855113011,Block Group 1,G5030,S,531554,0,37.442257,-122.150914,0.034834087,5.41216E-05,1500000US060855113011,Block Group 1; Census Tract 5113.01; Santa Clara County; California,"250,000+",***,
6,85,503509,2,60855035092,1500000US060855035092,Block Group 2,G5030,S,557944,0,37.347891,-121.797616,0.033362729,5.6738E-05,1500000US060855035092,Block Group 2; Census Tract 5035.09; Santa Clara County; California,148750,74354,
6,85,503213,2,60855032132,1500000US060855032132,Block Group 2,G5030,S,784247,0,37.303454,-121.838521,0.059588491,7.97048E-05,1500000US060855032132,Block Group 2; Census Tract 5032.13; Santa Clara County; California,80337,16627,
6,85,501101,2,60855011012,1500000US060855011012,Block Group 2,G5030,S,328750,0,37.348835,-121.889956,0.026308313,3.34314E-05,1500000US060855011012,Block Group 2; Census Tract 5011.01; Santa Clara County; California,118056,27307,
6,85,511704,1,60855117041,1500000US060855117041,Block Group 1,G5030,S,7752855,0,37.366597,-122.149594,0.164506718,0.00078859,1500000US060855117041,Block Group 1; Census Tract 5117.04; Santa Clara County; California,"250,000+",***,
6,85,511608,1,60855116081,1500000US060855116081,Block Group 1,G5030,S,1957990,0,37.430811,-122.178016,0.08744353,0.000199326,1500000US060855116081,Block Group 1; Census Tract 5116.08; Santa Clara County; California,43611,38039,
6,85,503306,2,60855033062,1500000US060855033062,Block Group 2,G5030,S,264361,0,37.329533,-121.825722,0.022316999,2.68767E-05,1500000US060855033062,Block Group 2; Census Tract 5033.06; Santa Clara County; California,148015,16574,
6,85,509401,1,60855094011,1500000US060855094011,Block Group 1,G5030,S,232369,0,37.409133,-122.113011,0.030941278,2.36489E-05,1500000US060855094011,Block Group 1; Census Tract 5094.01; Santa Clara County; California,109474,48104,
6,85,509404,4,60855094044,1500000US060855094044,Block Group 4,G5030,S,444281,0,37.401725,-122.108460,0.028116556,4.52115E-05,1500000US060855094044,Block Group 4; Census Tract 5094.04; Santa Clara County; California,173589,51119,
6,85,512310,2,60855123102,1500000US060855123102,Block Group 2,G5030,S,2669513,0,37.113054,-121.631623,0.111091241,0.000270636,1500000US060855123102,Block Group 2; Census Tract 5123.10; Santa Clara County; California,99363,31962,
6,85,500902,2,60855009022,1500000US060855009022,Block Group 2,G5030,S,120466,0,37.333781,-121.878027,0.014212111,1.22482E-05,1500000US060855009022,Block Group 2; Census Tract 5009.02; Santa Clara County; California,43438,33414,
6,85,504700,1,60855047001,1500000US060855047001,Block Group 1,G5030,S,6713013,0,37.416280,-122.050474,0.130369738,0.000683266,1500000US060855047001,Block Group 1; Census Tract 5047; Santa Clara County; California,186042,47944,
6,85,504202,3,60855042023,1500000US060855042023,Block Group 3,G5030,S,1016751,0,37.361483,-121.804423,0.046311088,0.000103413,1500000US060855042023,Block Group 3; Census Tract 5042.02; Santa Clara County; California,"250,000+",***,
6,85,502910,2,60855029102,1500000US060855029102,Block Group 2,G5030,S,255786,0,37.249099,-121.886010,0.021576789,2.59778E-05,1500000US060855029102,Block Group 2; Census Tract 5029.10; Santa Clara County; California,196250,157749,
6,85,502910,1,60855029101,1500000US060855029101,Block Group 1,G5030,S,370765,0,37.249491,-121.889863,0.041828108,3.76548E-05,1500000US060855029101,Block Group 1; Census Tract 5029.10; Santa Clara County; California,158971,60727,
6,85,503001,1,60855030011,1500000US060855030011,Block Group 1,G5030,S,506101,0,37.287839,-121.886904,0.036775207,5.14258E-05,1500000US060855030011,Block Group 1; Census Tract 5030.01; Santa Clara County; California,190741,124214,
6,85,503001,2,60855030012,1500000US060855030012,Block Group 2,G5030,S,455999,0,37.282669,-121.888532,0.031786276,4.63315E-05,1500000US060855030012,Block Group 2; Census Tract 5030.01; Santa Clara County; California,146250,55508,
6,85,500300,2,60855003002,1500000US060855003002,Block Group 2,G5030,S,344215,0,37.329122,-121.908556,0.025624212,3.49951E-05,1500000US060855003002,Block Group 2; Census Tract 5003; Santa Clara County; California,103646,32619,
6,85,500400,1,60855004001,1500000US060855004001,Block Group 1,G5030,S,537859,0,37.341706,-121.919610,0.030663209,5.46909E-05,1500000US060855004001,Block Group 1; Census Tract 5004; Santa Clara County; California,150691,4141,
6,85,500400,2,60855004002,1500000US060855004002,Block Group 2,G5030,S,467511,0,37.338364,-121.924803,0.02811903,4.75358E-05,1500000US060855004002,Block Group 2; Census Tract 5004; Santa Clara County; California,177019,97846,
6,85,500500,1,60855005001,1500000US060855005001,Block Group 1,G5030,S,497237,0,37.333423,-121.926136,0.036339023,5.0555E-05,1500000US060855005001,Block Group 1; Census Tract 5005; Santa Clara County; California,"250,000+",***,
6,85,500500,2,60855005002,1500000US060855005002,Block Group 2,G5030,S,453869,0,37.325727,-121.919248,0.029395847,4.61409E-05,1500000US060855005002,Block Group 2; Census Tract 5005; Santa Clara County; California,133250,25030,
6,85,500500,3,60855005003,1500000US060855005003,Block Group 3,G5030,S,363755,0,37.327890,-121.926676,0.029978492,3.69809E-05,1500000US060855005003,Block Group 3; Census Tract 5005; Santa Clara County; California,149118,69228,
6,85,502500,2,60855025002,1500000US060855025002,Block Group 2,G5030,S,392985,0,37.293403,-121.884775,0.027748165,3.99346E-05,1500000US060855025002,Block Group 2; Census Tract 5025; Santa Clara County; California,222108,68417,
6,85,502601,1,60855026011,1500000US060855026011,Block Group 1,G5030,S,348145,0,37.292456,-121.918222,0.026129752,3.53774E-05,1500000US060855026011,Block Group 1; Census Tract 5026.01; Santa Clara County; California,"250,000+",***,
6,85,502601,2,60855026012,1500000US060855026012,Block Group 2,G5030,S,498121,0,37.287660,-121.918382,0.032473904,5.06145E-05,1500000US060855026012,Block Group 2; Census Tract 5026.01; Santa Clara County; California,-,**,
6,85,503001,3,60855030013,1500000US060855030013,Block Group 3,G5030,S,765735,0,37.282353,-121.897322,0.039622598,7.78016E-05,1500000US060855030013,Block Group 3; Census Tract 5030.01; Santa Clara County; California,166979,42021,
6,85,503002,1,60855030021,1500000US060855030021,Block Group 1,G5030,S,670756,0,37.278103,-121.882875,0.034681782,6.81478E-05,1500000US060855030021,Block Group 1; Census Tract 5030.02; Santa Clara County; California,119678,19462,
6,85,503002,2,60855030022,1500000US060855030022,Block Group 2,G5030,S,683195,0,37.275566,-121.891643,0.034818798,6.94093E-05,1500000US060855030022,Block Group 2; Census Tract 5030.02; Santa Clara County; California,136182,31038,
6,85,503003,1,60855030031,1500000US060855030031,Block Group 1,G5030,S,785415,0,37.265869,-121.882006,0.036883976,7.9784E-05,1500000US060855030031,Block Group 1; Census Tract 5030.03; Santa Clara County; California,187969,33892,
6,85,503003,2,60855030032,1500000US060855030032,Block Group 2,G5030,S,478032,0,37.264358,-121.889454,0.029450059,4.85586E-05,1500000US060855030032,Block Group 2; Census Tract 5030.03; Santa Clara County; California,157000,109700,
6,85,512042,1,60855120421,1500000US060855120421,Block Group 1,G5030,S,455681,0,37.266683,-121.816071,0.028722406,4.62894E-05,1500000US060855120421,Block Group 1; Census Tract 5120.42; Santa Clara County; California,198716,20792,
6,85,513500,1,60855135001,1500000US060855135001,Block Group 1,G5030,S,1528907498,9778597,37.248099,-121.527966,2.702249835,0.156250921,1500000US060855135001,Block Group 1; Census Tract 5135; Santa Clara County; California,128438,45179,
6,85,507702,3,60855077023,1500000US060855077023,Block Group 3,G5030,S,6088037,177023,37.296307,-122.062738,0.137112424,0.000636672,1500000US060855077023,Block Group 3; Census Tract 5077.02; Santa Clara County; California,"250,000+",***,
6,85,505007,2,60855050072,1500000US060855050072,Block Group 2,G5030,S,227567,0,37.388674,-121.951488,0.020808556,2.31539E-05,1500000US060855050072,Block Group 2; Census Tract 5050.07; Santa Clara County; California,124286,104183,
6,85,507302,1,60855073021,1500000US060855073021,Block Group 1,G5030,S,8441559,0,37.239879,-122.034320,0.17447635,0.000857221,1500000US060855073021,Block Group 1; Census Tract 5073.02; Santa Clara County; California,247000,48515,
6,85,504410,1,60855044101,1500000US060855044101,Block Group 1,G5030,S,561142,0,37.410938,-121.875788,0.031295902,5.71103E-05,1500000US060855044101,Block Group 1; Census Tract 5044.10; Santa Clara County; California,170347,40420,
6,85,500500,4,60855005004,1500000US060855005004,Block Group 4,G5030,S,399817,0,37.332487,-121.931816,0.026592863,4.06498E-05,1500000US060855005004,Block Group 4; Census Tract 5005; Santa Clara County; California,"250,000+",***,
6,85,500500,5,60855005005,1500000US060855005005,Block Group 5,G5030,S,415725,0,37.329802,-121.936737,0.026421992,4.22657E-05,1500000US060855005005,Block Group 5; Census Tract 5005; Santa Clara County; California,135363,41157,
6,85,500600,1,60855006001,1500000US060855006001,Block Group 1,G5030,S,354168,0,37.329550,-121.914641,0.024186849,3.60071E-05,1500000US060855006001,Block Group 1; Census Tract 5006; Santa Clara County; California,"250,000+",***,
6,85,502601,3,60855026013,1500000US060855026013,Block Group 3,G5030,S,564156,0,37.291130,-121.909255,0.032391723,5.73271E-05,1500000US060855026013,Block Group 3; Census Tract 5026.01; Santa Clara County; California,123655,15200,
6,85,507600,2,60855076002,1500000US060855076002,Block Group 2,G5030,S,1764778,0,37.285638,-122.040707,0.058124817,0.000179316,1500000US060855076002,Block Group 2; Census Tract 5076; Santa Clara County; California,175600,91550,
6,85,506603,3,60855066033,1500000US060855066033,Block Group 3,G5030,S,355138,0,37.284084,-121.972349,0.025804922,3.60843E-05,1500000US060855066033,Block Group 3; Census Tract 5066.03; Santa Clara County; California,"250,000+",***,
6,85,503504,2,60855035042,1500000US060855035042,Block Group 2,G5030,S,248121,0,37.339974,-121.836351,0.022985594,2.52291E-05,1500000US060855035042,Block Group 2; Census Tract 5035.04; Santa Clara County; California,116292,9658,
6,85,511000,4,60855110004,1500000US060855110004,Block Group 4,G5030,S,426711,0,37.436866,-122.116069,0.027650003,4.34434E-05,1500000US060855110004,Block Group 4; Census Tract 5110; Santa Clara County; California,"250,000+",***,
6,85,509303,4,60855093034,1500000US060855093034,Block Group 4,G5030,S,151416,0,37.403966,-122.094751,0.017191181,1.54091E-05,1500000US060855093034,Block Group 4; Census Tract 5093.03; Santa Clara County; California,-,**,
6,85,501700,3,60855017003,1500000US060855017003,Block Group 3,G5030,S,256669,0,37.322583,-121.882634,0.022156394,2.60921E-05,1500000US060855017003,Block Group 3; Census Tract 5017; Santa Clara County; California,70278,25439,
